# Header: trajectory of angry bird. 

 x [m]   y [m]   t [s] 
60.117  28.404   2.969 
60.119  28.404   2.969 
60.121  28.403   2.969 
60.123  28.403   2.969 
60.125  28.402   2.969 
60.127  28.402   2.970 
60.129  28.401   2.970 
60.131  28.401   2.970 
60.133  28.400   2.970 
60.135  28.400   2.970 
60.138  28.399   2.970 
60.140  28.399   2.970 
60.142  28.398   2.970 
60.144  28.398   2.970 
60.146  28.397   2.970 
60.148  28.397   2.971 
60.150  28.396   2.971 
60.152  28.396   2.971 
60.154  28.395   2.971 
60.156  28.395   2.971 
60.158  28.394   2.971 
60.160  28.394   2.971 
60.162  28.393   2.971 
60.164  28.393   2.971 
60.166  28.392   2.971 
60.168  28.392   2.972 
60.170  28.391   2.972 
60.172  28.391   2.972 
60.174  28.390   2.972 
60.176  28.390   2.972 
60.178  28.389   2.972 
60.180  28.389   2.972 
60.182  28.388   2.972 
60.184  28.388   2.972 
60.186  28.387   2.972 
60.188  28.387   2.973 
60.190  28.386   2.973 
60.192  28.386   2.973 
60.194  28.385   2.973 
60.196  28.385   2.973 
60.198  28.384   2.973 
60.200  28.384   2.973 
60.202  28.383   2.973 
60.204  28.383   2.973 
60.206  28.382   2.973 
60.208  28.382   2.974 
60.210  28.381   2.974 
60.212  28.381   2.974 
60.214  28.380   2.974 
60.216  28.380   2.974 
60.219  28.379   2.974 
60.221  28.379   2.974 
60.223  28.378   2.974 
60.225  28.378   2.974 
60.227  28.377   2.974 
60.229  28.377   2.975 
60.231  28.376   2.975 
60.233  28.376   2.975 
60.235  28.375   2.975 
60.237  28.375   2.975 
60.239  28.374   2.975 
60.241  28.374   2.975 
60.243  28.373   2.975 
60.245  28.373   2.975 
60.247  28.372   2.975 
60.249  28.372   2.976 
60.251  28.371   2.976 
60.253  28.371   2.976 
60.255  28.370   2.976 
60.257  28.370   2.976 
60.259  28.369   2.976 
60.261  28.369   2.976 
60.263  28.368   2.976 
60.265  28.368   2.976 
60.267  28.367   2.976 
60.269  28.367   2.977 
60.271  28.366   2.977 
60.273  28.366   2.977 
60.275  28.365   2.977 
60.277  28.365   2.977 
60.279  28.364   2.977 
60.281  28.364   2.977 
60.283  28.363   2.977 
60.285  28.363   2.977 
60.287  28.362   2.977 
60.289  28.362   2.978 
60.291  28.361   2.978 
60.293  28.361   2.978 
60.295  28.360   2.978 
60.297  28.360   2.978 
60.300  28.359   2.978 
60.302  28.359   2.978 
60.304  28.358   2.978 
60.306  28.358   2.978 
60.308  28.357   2.978 
60.310  28.357   2.979 
60.312  28.356   2.979 
60.314  28.356   2.979 
60.316  28.355   2.979 
60.318  28.355   2.979 
60.320  28.354   2.979 
60.322  28.354   2.979 
60.324  28.353   2.979 
60.326  28.353   2.979 
60.328  28.352   2.979 
60.330  28.351   2.980 
60.332  28.351   2.980 
60.334  28.350   2.980 
60.336  28.350   2.980 
60.338  28.349   2.980 
60.340  28.349   2.980 
60.342  28.348   2.980 
60.344  28.348   2.980 
60.346  28.347   2.980 
60.348  28.347   2.980 
60.350  28.346   2.981 
60.352  28.346   2.981 
60.354  28.345   2.981 
60.356  28.345   2.981 
60.358  28.344   2.981 
60.360  28.344   2.981 
60.362  28.343   2.981 
60.364  28.343   2.981 
60.366  28.342   2.981 
60.368  28.342   2.981 
60.370  28.341   2.982 
60.372  28.341   2.982 
60.374  28.340   2.982 
60.376  28.340   2.982 
60.378  28.339   2.982 
60.381  28.339   2.982 
60.383  28.338   2.982 
60.385  28.338   2.982 
60.387  28.337   2.982 
60.389  28.337   2.982 
60.391  28.336   2.983 
60.393  28.336   2.983 
60.395  28.335   2.983 
60.397  28.335   2.983 
60.399  28.334   2.983 
60.401  28.334   2.983 
60.403  28.333   2.983 
60.405  28.333   2.983 
60.407  28.332   2.983 
60.409  28.332   2.983 
60.411  28.331   2.984 
60.413  28.331   2.984 
60.415  28.330   2.984 
60.417  28.329   2.984 
60.419  28.329   2.984 
60.421  28.328   2.984 
60.423  28.328   2.984 
60.425  28.327   2.984 
60.427  28.327   2.984 
60.429  28.326   2.984 
60.431  28.326   2.985 
60.433  28.325   2.985 
60.435  28.325   2.985 
60.437  28.324   2.985 
60.439  28.324   2.985 
60.441  28.323   2.985 
60.443  28.323   2.985 
60.445  28.322   2.985 
60.447  28.322   2.985 
60.449  28.321   2.985 
60.451  28.321   2.986 
60.453  28.320   2.986 
60.455  28.320   2.986 
60.457  28.319   2.986 
60.459  28.319   2.986 
60.461  28.318   2.986 
60.464  28.318   2.986 
60.466  28.317   2.986 
60.468  28.317   2.986 
60.470  28.316   2.986 
60.472  28.316   2.987 
60.474  28.315   2.987 
60.476  28.315   2.987 
60.478  28.314   2.987 
60.480  28.313   2.987 
60.482  28.313   2.987 
60.484  28.312   2.987 
60.486  28.312   2.987 
60.488  28.311   2.987 
60.490  28.311   2.987 
60.492  28.310   2.988 
60.494  28.310   2.988 
60.496  28.309   2.988 
60.498  28.309   2.988 
60.500  28.308   2.988 
60.502  28.308   2.988 
60.504  28.307   2.988 
60.506  28.307   2.988 
60.508  28.306   2.988 
60.510  28.306   2.988 
60.512  28.305   2.989 
60.514  28.305   2.989 
60.516  28.304   2.989 
60.518  28.304   2.989 
60.520  28.303   2.989 
60.522  28.303   2.989 
60.524  28.302   2.989 
60.526  28.302   2.989 
60.528  28.301   2.989 
60.530  28.301   2.989 
60.532  28.300   2.990 
60.534  28.299   2.990 
60.536  28.299   2.990 
60.538  28.298   2.990 
60.540  28.298   2.990 
60.542  28.297   2.990 
60.545  28.297   2.990 
60.547  28.296   2.990 
60.549  28.296   2.990 
60.551  28.295   2.990 
60.553  28.295   2.991 
60.555  28.294   2.991 
60.557  28.294   2.991 
60.559  28.293   2.991 
60.561  28.293   2.991 
60.563  28.292   2.991 
60.565  28.292   2.991 
60.567  28.291   2.991 
60.569  28.291   2.991 
60.571  28.290   2.991 
60.573  28.290   2.992 
60.575  28.289   2.992 
60.577  28.289   2.992 
60.579  28.288   2.992 
60.581  28.288   2.992 
60.583  28.287   2.992 
60.585  28.286   2.992 
60.587  28.286   2.992 
60.589  28.285   2.992 
60.591  28.285   2.992 
60.593  28.284   2.993 
60.595  28.284   2.993 
60.597  28.283   2.993 
60.599  28.283   2.993 
60.601  28.282   2.993 
60.603  28.282   2.993 
60.605  28.281   2.993 
60.607  28.281   2.993 
60.609  28.280   2.993 
60.611  28.280   2.993 
60.613  28.279   2.994 
60.615  28.279   2.994 
60.617  28.278   2.994 
60.619  28.278   2.994 
60.621  28.277   2.994 
60.623  28.277   2.994 
60.626  28.276   2.994 
60.628  28.275   2.994 
60.630  28.275   2.994 
60.632  28.274   2.994 
60.634  28.274   2.995 
60.636  28.273   2.995 
60.638  28.273   2.995 
60.640  28.272   2.995 
60.642  28.272   2.995 
60.644  28.271   2.995 
60.646  28.271   2.995 
60.648  28.270   2.995 
60.650  28.270   2.995 
60.652  28.269   2.995 
60.654  28.269   2.996 
60.656  28.268   2.996 
60.658  28.268   2.996 
60.660  28.267   2.996 
60.662  28.267   2.996 
60.664  28.266   2.996 
60.666  28.266   2.996 
60.668  28.265   2.996 
60.670  28.264   2.996 
60.672  28.264   2.996 
60.674  28.263   2.997 
60.676  28.263   2.997 
60.678  28.262   2.997 
60.680  28.262   2.997 
60.682  28.261   2.997 
60.684  28.261   2.997 
60.686  28.260   2.997 
60.688  28.260   2.997 
60.690  28.259   2.997 
60.692  28.259   2.997 
60.694  28.258   2.998 
60.696  28.258   2.998 
60.698  28.257   2.998 
60.700  28.257   2.998 
60.702  28.256   2.998 
60.704  28.255   2.998 
60.706  28.255   2.998 
60.709  28.254   2.998 
60.711  28.254   2.998 
60.713  28.253   2.998 
60.715  28.253   2.999 
60.717  28.252   2.999 
60.719  28.252   2.999 
60.721  28.251   2.999 
60.723  28.251   2.999 
60.725  28.250   2.999 
60.727  28.250   2.999 
60.729  28.249   2.999 
60.731  28.249   2.999 
60.733  28.248   2.999 
60.735  28.248   3.000 
60.737  28.247   3.000 
60.739  28.246   3.000 
60.741  28.246   3.000 
60.743  28.245   3.000 
60.745  28.245   3.000 
60.747  28.244   3.000 
60.749  28.244   3.000 
60.751  28.243   3.000 
60.753  28.243   3.000 
60.755  28.242   3.001 
60.757  28.242   3.001 
60.759  28.241   3.001 
60.761  28.241   3.001 
60.763  28.240   3.001 
60.765  28.240   3.001 
60.767  28.239   3.001 
60.769  28.239   3.001 
60.771  28.238   3.001 
60.773  28.237   3.001 
60.775  28.237   3.002 
60.777  28.236   3.002 
60.779  28.236   3.002 
60.781  28.235   3.002 
60.783  28.235   3.002 
60.785  28.234   3.002 
60.787  28.234   3.002 
60.790  28.233   3.002 
60.792  28.233   3.002 
60.794  28.232   3.002 
60.796  28.232   3.003 
60.798  28.231   3.003 
60.800  28.231   3.003 
60.802  28.230   3.003 
60.804  28.229   3.003 
60.806  28.229   3.003 
60.808  28.228   3.003 
60.810  28.228   3.003 
60.812  28.227   3.003 
60.814  28.227   3.003 
60.816  28.226   3.004 
60.818  28.226   3.004 
60.820  28.225   3.004 
60.822  28.225   3.004 
60.824  28.224   3.004 
60.826  28.224   3.004 
60.828  28.223   3.004 
60.830  28.223   3.004 
60.832  28.222   3.004 
60.834  28.221   3.004 
60.836  28.221   3.005 
60.838  28.220   3.005 
60.840  28.220   3.005 
60.842  28.219   3.005 
60.844  28.219   3.005 
60.846  28.218   3.005 
60.848  28.218   3.005 
60.850  28.217   3.005 
60.852  28.217   3.005 
60.854  28.216   3.005 
60.856  28.216   3.006 
60.858  28.215   3.006 
60.860  28.215   3.006 
60.862  28.214   3.006 
60.864  28.213   3.006 
60.866  28.213   3.006 
60.868  28.212   3.006 
60.871  28.212   3.006 
60.873  28.211   3.006 
60.875  28.211   3.006 
60.877  28.210   3.007 
60.879  28.210   3.007 
60.881  28.209   3.007 
60.883  28.209   3.007 
60.885  28.208   3.007 
60.887  28.208   3.007 
60.889  28.207   3.007 
60.891  28.206   3.007 
60.893  28.206   3.007 
60.895  28.205   3.007 
60.897  28.205   3.008 
60.899  28.204   3.008 
60.901  28.204   3.008 
60.903  28.203   3.008 
60.905  28.203   3.008 
60.907  28.202   3.008 
60.909  28.202   3.008 
60.911  28.201   3.008 
60.913  28.201   3.008 
60.915  28.200   3.008 
60.917  28.200   3.009 
60.919  28.199   3.009 
60.921  28.198   3.009 
60.923  28.198   3.009 
60.925  28.197   3.009 
60.927  28.197   3.009 
60.929  28.196   3.009 
60.931  28.196   3.009 
60.933  28.195   3.009 
60.935  28.195   3.009 
60.937  28.194   3.010 
60.939  28.194   3.010 
60.941  28.193   3.010 
60.943  28.192   3.010 
60.945  28.192   3.010 
60.947  28.191   3.010 
60.949  28.191   3.010 
60.952  28.190   3.010 
60.954  28.190   3.010 
60.956  28.189   3.010 
60.958  28.189   3.011 
60.960  28.188   3.011 
60.962  28.188   3.011 
60.964  28.187   3.011 
60.966  28.187   3.011 
60.968  28.186   3.011 
60.970  28.185   3.011 
60.972  28.185   3.011 
60.974  28.184   3.011 
60.976  28.184   3.011 
60.978  28.183   3.012 
60.980  28.183   3.012 
60.982  28.182   3.012 
60.984  28.182   3.012 
60.986  28.181   3.012 
60.988  28.181   3.012 
60.990  28.180   3.012 
60.992  28.180   3.012 
60.994  28.179   3.012 
60.996  28.178   3.012 
60.998  28.178   3.013 
61.000  28.177   3.013 
61.002  28.177   3.013 
61.004  28.176   3.013 
61.006  28.176   3.013 
61.008  28.175   3.013 
61.010  28.175   3.013 
61.012  28.174   3.013 
61.014  28.174   3.013 
61.016  28.173   3.013 
61.018  28.172   3.014 
61.020  28.172   3.014 
61.022  28.171   3.014 
61.024  28.171   3.014 
61.026  28.170   3.014 
61.028  28.170   3.014 
61.030  28.169   3.014 
61.032  28.169   3.014 
61.035  28.168   3.014 
61.037  28.168   3.014 
61.039  28.167   3.015 
61.041  28.166   3.015 
61.043  28.166   3.015 
61.045  28.165   3.015 
61.047  28.165   3.015 
61.049  28.164   3.015 
61.051  28.164   3.015 
61.053  28.163   3.015 
61.055  28.163   3.015 
61.057  28.162   3.015 
61.059  28.162   3.016 
61.061  28.161   3.016 
61.063  28.160   3.016 
61.065  28.160   3.016 
61.067  28.159   3.016 
61.069  28.159   3.016 
61.071  28.158   3.016 
61.073  28.158   3.016 
61.075  28.157   3.016 
61.077  28.157   3.016 
61.079  28.156   3.017 
61.081  28.156   3.017 
61.083  28.155   3.017 
61.085  28.154   3.017 
61.087  28.154   3.017 
61.089  28.153   3.017 
61.091  28.153   3.017 
61.093  28.152   3.017 
61.095  28.152   3.017 
61.097  28.151   3.017 
61.099  28.151   3.018 
61.101  28.150   3.018 
61.103  28.150   3.018 
61.105  28.149   3.018 
61.107  28.148   3.018 
61.109  28.148   3.018 
61.111  28.147   3.018 
61.113  28.147   3.018 
61.116  28.146   3.018 
61.118  28.146   3.018 
61.120  28.145   3.019 
61.122  28.145   3.019 
61.124  28.144   3.019 
61.126  28.144   3.019 
61.128  28.143   3.019 
61.130  28.142   3.019 
61.132  28.142   3.019 
61.134  28.141   3.019 
61.136  28.141   3.019 
61.138  28.140   3.019 
61.140  28.140   3.020 
61.142  28.139   3.020 
61.144  28.139   3.020 
61.146  28.138   3.020 
61.148  28.137   3.020 
61.150  28.137   3.020 
61.152  28.136   3.020 
61.154  28.136   3.020 
61.156  28.135   3.020 
61.158  28.135   3.020 
61.160  28.134   3.021 
61.162  28.134   3.021 
61.164  28.133   3.021 
61.166  28.133   3.021 
61.168  28.132   3.021 
61.170  28.131   3.021 
61.172  28.131   3.021 
61.174  28.130   3.021 
61.176  28.130   3.021 
61.178  28.129   3.021 
61.180  28.129   3.022 
61.182  28.128   3.022 
61.184  28.128   3.022 
61.186  28.127   3.022 
61.188  28.126   3.022 
61.190  28.126   3.022 
61.192  28.125   3.022 
61.194  28.125   3.022 
61.197  28.124   3.022 
61.199  28.124   3.022 
61.201  28.123   3.023 
61.203  28.123   3.023 
61.205  28.122   3.023 
61.207  28.122   3.023 
61.209  28.121   3.023 
61.211  28.120   3.023 
61.213  28.120   3.023 
61.215  28.119   3.023 
61.217  28.119   3.023 
61.219  28.118   3.023 
61.221  28.118   3.024 
61.223  28.117   3.024 
61.225  28.117   3.024 
61.227  28.116   3.024 
61.229  28.115   3.024 
61.231  28.115   3.024 
61.233  28.114   3.024 
61.235  28.114   3.024 
61.237  28.113   3.024 
61.239  28.113   3.024 
61.241  28.112   3.025 
61.243  28.112   3.025 
61.245  28.111   3.025 
61.247  28.110   3.025 
61.249  28.110   3.025 
61.251  28.109   3.025 
61.253  28.109   3.025 
61.255  28.108   3.025 
61.257  28.108   3.025 
61.259  28.107   3.025 
61.261  28.107   3.026 
61.263  28.106   3.026 
61.265  28.105   3.026 
61.267  28.105   3.026 
61.269  28.104   3.026 
61.271  28.104   3.026 
61.273  28.103   3.026 
61.275  28.103   3.026 
61.278  28.102   3.026 
61.280  28.102   3.026 
61.282  28.101   3.027 
61.284  28.100   3.027 
61.286  28.100   3.027 
61.288  28.099   3.027 
61.290  28.099   3.027 
61.292  28.098   3.027 
61.294  28.098   3.027 
61.296  28.097   3.027 
61.298  28.097   3.027 
61.300  28.096   3.027 
61.302  28.095   3.028 
61.304  28.095   3.028 
61.306  28.094   3.028 
61.308  28.094   3.028 
61.310  28.093   3.028 
61.312  28.093   3.028 
61.314  28.092   3.028 
61.316  28.092   3.028 
61.318  28.091   3.028 
61.320  28.090   3.028 
61.322  28.090   3.029 
61.324  28.089   3.029 
61.326  28.089   3.029 
61.328  28.088   3.029 
61.330  28.088   3.029 
61.332  28.087   3.029 
61.334  28.087   3.029 
61.336  28.086   3.029 
61.338  28.085   3.029 
61.340  28.085   3.029 
61.342  28.084   3.030 
61.344  28.084   3.030 
61.346  28.083   3.030 
61.348  28.083   3.030 
61.350  28.082   3.030 
61.352  28.081   3.030 
61.354  28.081   3.030 
61.356  28.080   3.030 
61.358  28.080   3.030 
61.361  28.079   3.030 
61.363  28.079   3.031 
61.365  28.078   3.031 
61.367  28.078   3.031 
61.369  28.077   3.031 
61.371  28.076   3.031 
61.373  28.076   3.031 
61.375  28.075   3.031 
61.377  28.075   3.031 
61.379  28.074   3.031 
61.381  28.074   3.031 
61.383  28.073   3.032 
61.385  28.073   3.032 
61.387  28.072   3.032 
61.389  28.071   3.032 
61.391  28.071   3.032 
61.393  28.070   3.032 
61.395  28.070   3.032 
61.397  28.069   3.032 
61.399  28.069   3.032 
61.401  28.068   3.032 
61.403  28.067   3.033 
61.405  28.067   3.033 
61.407  28.066   3.033 
61.409  28.066   3.033 
61.411  28.065   3.033 
61.413  28.065   3.033 
61.415  28.064   3.033 
61.417  28.064   3.033 
61.419  28.063   3.033 
61.421  28.062   3.033 
61.423  28.062   3.034 
61.425  28.061   3.034 
61.427  28.061   3.034 
61.429  28.060   3.034 
61.431  28.060   3.034 
61.433  28.059   3.034 
61.435  28.058   3.034 
61.437  28.058   3.034 
61.439  28.057   3.034 
61.442  28.057   3.034 
61.444  28.056   3.035 
61.446  28.056   3.035 
61.448  28.055   3.035 
61.450  28.055   3.035 
61.452  28.054   3.035 
61.454  28.053   3.035 
61.456  28.053   3.035 
61.458  28.052   3.035 
61.460  28.052   3.035 
61.462  28.051   3.035 
61.464  28.051   3.036 
61.466  28.050   3.036 
61.468  28.049   3.036 
61.470  28.049   3.036 
61.472  28.048   3.036 
61.474  28.048   3.036 
61.476  28.047   3.036 
61.478  28.047   3.036 
61.480  28.046   3.036 
61.482  28.045   3.036 
61.484  28.045   3.037 
61.486  28.044   3.037 
61.488  28.044   3.037 
61.490  28.043   3.037 
61.492  28.043   3.037 
61.494  28.042   3.037 
61.496  28.042   3.037 
61.498  28.041   3.037 
61.500  28.040   3.037 
61.502  28.040   3.037 
61.504  28.039   3.038 
61.506  28.039   3.038 
61.508  28.038   3.038 
61.510  28.038   3.038 
61.512  28.037   3.038 
61.514  28.036   3.038 
61.516  28.036   3.038 
61.518  28.035   3.038 
61.520  28.035   3.038 
61.523  28.034   3.038 
61.525  28.034   3.039 
61.527  28.033   3.039 
61.529  28.032   3.039 
61.531  28.032   3.039 
61.533  28.031   3.039 
61.535  28.031   3.039 
61.537  28.030   3.039 
61.539  28.030   3.039 
61.541  28.029   3.039 
61.543  28.028   3.039 
61.545  28.028   3.040 
61.547  28.027   3.040 
61.549  28.027   3.040 
61.551  28.026   3.040 
61.553  28.026   3.040 
61.555  28.025   3.040 
61.557  28.024   3.040 
61.559  28.024   3.040 
61.561  28.023   3.040 
61.563  28.023   3.040 
61.565  28.022   3.041 
61.567  28.022   3.041 
61.569  28.021   3.041 
61.571  28.020   3.041 
61.573  28.020   3.041 
61.575  28.019   3.041 
61.577  28.019   3.041 
61.579  28.018   3.041 
61.581  28.018   3.041 
61.583  28.017   3.041 
61.585  28.017   3.042 
61.587  28.016   3.042 
61.589  28.015   3.042 
61.591  28.015   3.042 
61.593  28.014   3.042 
61.595  28.014   3.042 
61.597  28.013   3.042 
61.599  28.013   3.042 
61.601  28.012   3.042 
61.604  28.011   3.042 
61.606  28.011   3.043 
61.608  28.010   3.043 
61.610  28.010   3.043 
61.612  28.009   3.043 
61.614  28.009   3.043 
61.616  28.008   3.043 
61.618  28.007   3.043 
61.620  28.007   3.043 
61.622  28.006   3.043 
61.624  28.006   3.043 
61.626  28.005   3.044 
61.628  28.005   3.044 
61.630  28.004   3.044 
61.632  28.003   3.044 
61.634  28.003   3.044 
61.636  28.002   3.044 
61.638  28.002   3.044 
61.640  28.001   3.044 
61.642  28.000   3.044 
61.644  28.000   3.044 
61.646  27.999   3.045 
61.648  27.999   3.045 
61.650  27.998   3.045 
61.652  27.998   3.045 
61.654  27.997   3.045 
61.656  27.996   3.045 
61.658  27.996   3.045 
61.660  27.995   3.045 
61.662  27.995   3.045 
61.664  27.994   3.045 
61.666  27.994   3.046 
61.668  27.993   3.046 
61.670  27.992   3.046 
61.672  27.992   3.046 
61.674  27.991   3.046 
61.676  27.991   3.046 
61.678  27.990   3.046 
61.680  27.990   3.046 
61.682  27.989   3.046 
61.684  27.988   3.046 
61.687  27.988   3.047 
61.689  27.987   3.047 
61.691  27.987   3.047 
61.693  27.986   3.047 
61.695  27.986   3.047 
61.697  27.985   3.047 
61.699  27.984   3.047 
61.701  27.984   3.047 
61.703  27.983   3.047 
61.705  27.983   3.047 
61.707  27.982   3.048 
61.709  27.982   3.048 
61.711  27.981   3.048 
61.713  27.980   3.048 
61.715  27.980   3.048 
61.717  27.979   3.048 
61.719  27.979   3.048 
61.721  27.978   3.048 
61.723  27.977   3.048 
61.725  27.977   3.048 
61.727  27.976   3.049 
61.729  27.976   3.049 
61.731  27.975   3.049 
61.733  27.975   3.049 
61.735  27.974   3.049 
61.737  27.973   3.049 
61.739  27.973   3.049 
61.741  27.972   3.049 
61.743  27.972   3.049 
61.745  27.971   3.049 
61.747  27.971   3.050 
61.749  27.970   3.050 
61.751  27.969   3.050 
61.753  27.969   3.050 
61.755  27.968   3.050 
61.757  27.968   3.050 
61.759  27.967   3.050 
61.761  27.966   3.050 
61.763  27.966   3.050 
61.765  27.965   3.050 
61.768  27.965   3.051 
61.770  27.964   3.051 
61.772  27.964   3.051 
61.774  27.963   3.051 
61.776  27.962   3.051 
61.778  27.962   3.051 
61.780  27.961   3.051 
61.782  27.961   3.051 
61.784  27.960   3.051 
61.786  27.960   3.051 
61.788  27.959   3.052 
61.790  27.958   3.052 
61.792  27.958   3.052 
61.794  27.957   3.052 
61.796  27.957   3.052 
61.798  27.956   3.052 
61.800  27.955   3.052 
61.802  27.955   3.052 
61.804  27.954   3.052 
61.806  27.954   3.052 
61.808  27.953   3.053 
61.810  27.953   3.053 
61.812  27.952   3.053 
61.814  27.951   3.053 
61.816  27.951   3.053 
61.818  27.950   3.053 
61.820  27.950   3.053 
61.822  27.949   3.053 
61.824  27.948   3.053 
61.826  27.948   3.053 
61.828  27.947   3.054 
61.830  27.947   3.054 
61.832  27.946   3.054 
61.834  27.946   3.054 
61.836  27.945   3.054 
61.838  27.944   3.054 
61.840  27.944   3.054 
61.842  27.943   3.054 
61.844  27.943   3.054 
61.846  27.942   3.054 
61.849  27.941   3.055 
61.851  27.941   3.055 
61.853  27.940   3.055 
61.855  27.940   3.055 
61.857  27.939   3.055 
61.859  27.939   3.055 
61.861  27.938   3.055 
61.863  27.937   3.055 
61.865  27.937   3.055 
61.867  27.936   3.055 
61.869  27.936   3.056 
61.871  27.935   3.056 
61.873  27.934   3.056 
61.875  27.934   3.056 
61.877  27.933   3.056 
61.879  27.933   3.056 
61.881  27.932   3.056 
61.883  27.932   3.056 
61.885  27.931   3.056 
61.887  27.930   3.056 
61.889  27.930   3.057 
61.891  27.929   3.057 
61.893  27.929   3.057 
61.895  27.928   3.057 
61.897  27.927   3.057 
61.899  27.927   3.057 
61.901  27.926   3.057 
61.903  27.926   3.057 
61.905  27.925   3.057 
61.907  27.925   3.057 
61.909  27.924   3.058 
61.911  27.923   3.058 
61.913  27.923   3.058 
61.915  27.922   3.058 
61.917  27.922   3.058 
61.919  27.921   3.058 
61.921  27.920   3.058 
61.923  27.920   3.058 
61.925  27.919   3.058 
61.927  27.919   3.058 
61.929  27.918   3.059 
61.932  27.917   3.059 
61.934  27.917   3.059 
61.936  27.916   3.059 
61.938  27.916   3.059 
61.940  27.915   3.059 
61.942  27.915   3.059 
61.944  27.914   3.059 
61.946  27.913   3.059 
61.948  27.913   3.059 
61.950  27.912   3.060 
61.952  27.912   3.060 
61.954  27.911   3.060 
61.956  27.910   3.060 
61.958  27.910   3.060 
61.960  27.909   3.060 
61.962  27.909   3.060 
61.964  27.908   3.060 
61.966  27.907   3.060 
61.968  27.907   3.060 
61.970  27.906   3.061 
61.972  27.906   3.061 
61.974  27.905   3.061 
61.976  27.905   3.061 
61.978  27.904   3.061 
61.980  27.903   3.061 
61.982  27.903   3.061 
61.984  27.902   3.061 
61.986  27.902   3.061 
61.988  27.901   3.061 
61.990  27.900   3.062 
61.992  27.900   3.062 
61.994  27.899   3.062 
61.996  27.899   3.062 
61.998  27.898   3.062 
62.000  27.897   3.062 
62.002  27.897   3.062 
62.004  27.896   3.062 
62.006  27.896   3.062 
62.008  27.895   3.062 
62.010  27.894   3.063 
62.013  27.894   3.063 
62.015  27.893   3.063 
62.017  27.893   3.063 
62.019  27.892   3.063 
62.021  27.892   3.063 
62.023  27.891   3.063 
62.025  27.890   3.063 
62.027  27.890   3.063 
62.029  27.889   3.063 
62.031  27.889   3.064 
62.033  27.888   3.064 
62.035  27.887   3.064 
62.037  27.887   3.064 
62.039  27.886   3.064 
62.041  27.886   3.064 
62.043  27.885   3.064 
62.045  27.884   3.064 
62.047  27.884   3.064 
62.049  27.883   3.064 
62.051  27.883   3.065 
62.053  27.882   3.065 
62.055  27.881   3.065 
62.057  27.881   3.065 
62.059  27.880   3.065 
62.061  27.880   3.065 
62.063  27.879   3.065 
62.065  27.878   3.065 
62.067  27.878   3.065 
62.069  27.877   3.065 
62.071  27.877   3.066 
62.073  27.876   3.066 
62.075  27.876   3.066 
62.077  27.875   3.066 
62.079  27.874   3.066 
62.081  27.874   3.066 
62.083  27.873   3.066 
62.085  27.873   3.066 
62.087  27.872   3.066 
62.089  27.871   3.066 
62.091  27.871   3.067 
62.094  27.870   3.067 
62.096  27.870   3.067 
62.098  27.869   3.067 
62.100  27.868   3.067 
62.102  27.868   3.067 
62.104  27.867   3.067 
62.106  27.867   3.067 
62.108  27.866   3.067 
62.110  27.865   3.067 
62.112  27.865   3.068 
62.114  27.864   3.068 
62.116  27.864   3.068 
62.118  27.863   3.068 
62.120  27.862   3.068 
62.122  27.862   3.068 
62.124  27.861   3.068 
62.126  27.861   3.068 
62.128  27.860   3.068 
62.130  27.859   3.068 
62.132  27.859   3.069 
62.134  27.858   3.069 
62.136  27.858   3.069 
62.138  27.857   3.069 
62.140  27.856   3.069 
62.142  27.856   3.069 
62.144  27.855   3.069 
62.146  27.855   3.069 
62.148  27.854   3.069 
62.150  27.853   3.069 
62.152  27.853   3.070 
62.154  27.852   3.070 
62.156  27.852   3.070 
62.158  27.851   3.070 
62.160  27.850   3.070 
62.162  27.850   3.070 
62.164  27.849   3.070 
62.166  27.849   3.070 
62.168  27.848   3.070 
62.170  27.847   3.070 
62.172  27.847   3.071 
62.175  27.846   3.071 
62.177  27.846   3.071 
62.179  27.845   3.071 
62.181  27.844   3.071 
62.183  27.844   3.071 
62.185  27.843   3.071 
62.187  27.843   3.071 
62.189  27.842   3.071 
62.191  27.841   3.071 
62.193  27.841   3.072 
62.195  27.840   3.072 
62.197  27.840   3.072 
62.199  27.839   3.072 
62.201  27.838   3.072 
62.203  27.838   3.072 
62.205  27.837   3.072 
62.207  27.837   3.072 
62.209  27.836   3.072 
62.211  27.835   3.072 
62.213  27.835   3.073 
62.215  27.834   3.073 
62.217  27.834   3.073 
62.219  27.833   3.073 
62.221  27.832   3.073 
62.223  27.832   3.073 
62.225  27.831   3.073 
62.227  27.831   3.073 
62.229  27.830   3.073 
62.231  27.829   3.073 
62.233  27.829   3.074 
62.235  27.828   3.074 
62.237  27.828   3.074 
62.239  27.827   3.074 
62.241  27.826   3.074 
62.243  27.826   3.074 
62.245  27.825   3.074 
62.247  27.825   3.074 
62.249  27.824   3.074 
62.251  27.823   3.074 
62.253  27.823   3.075 
62.255  27.822   3.075 
62.258  27.822   3.075 
62.260  27.821   3.075 
62.262  27.820   3.075 
62.264  27.820   3.075 
62.266  27.819   3.075 
62.268  27.819   3.075 
62.270  27.818   3.075 
62.272  27.817   3.075 
62.274  27.817   3.076 
62.276  27.816   3.076 
62.278  27.816   3.076 
62.280  27.815   3.076 
62.282  27.814   3.076 
62.284  27.814   3.076 
62.286  27.813   3.076 
62.288  27.813   3.076 
62.290  27.812   3.076 
